Course	Room	Teacher	Time	Students
001754	PK243	3481573	11:30 - 13:00 MW	3231171 3231817 3269275 3379786 3417299 3420380 3420837 3434210 3437778 3450546 3451664 3453445
012843	TAYD	3447549	18:00 - 19:30 TH	3233965
001771	PK229	3473841	13:00 - 15:30 TH	3234723 3336765 3353145 3372272 3424318 3433275 3439364 3441177 3444491
002178	TAYE	0180723	16:30 - 19:00 F	3234786 3314060 3314413 3323539 3324231 3338017 3340556
002678	BYC127	3470325	13:00 - 14:30 T	3236356 3429732 3462270
004738	DAL25	3473288	13:00 - 15:30 TH	3236356 3344941 3453663
001840	PK100	0168763	16:30 - 19:00 F	3236439 3258485 3303699 3307130 3319692 3324360 3328955 3336750 3339827 3343615 3375389 3375544 3380697 3382662 3395581 3396461 3397709 3405604 3411059 3413728 3415619 3416203 3418499 3419470 3426735 3429810 3430383 3431672 3432027 3435039 3435070 3438374 3438472 3445081 3458469
007910	TAYD	0031539	18:00 - 20:30 T	3236439
007108	TH102	3474862	16:30 - 19:00 F	3239404 3239415 3283549 3363977 3423839 3423970
013183	CARP21	3198619	13:00 - 16:00 TH	3239415 3347767 3377851 3411136 3428820 3431133 3437591 3438102 3455220
013199	PK338	3426095	14:00 - 16:00 T	3239415 3414201 3417338 3418479 3421753 3425239 3426654 3435366 3435722 3439624 3462116 3463353
007370	PK349	0826964	16:00 - 18:00 T	3239900 3240203 3240228 3254239 3324812 3339074 3365419 3388921 3389022 3395942 3409210 3411018 3411258 3429894 3438669
002469	TH102	3452082	19:00 - 21:00 MW	3241428 3261815 3330298 3340110 3411546 3429834
007043	TH110	3481299	19:00 - 21:00 MW	3249123 3258485 3340683 3344151 3352040 3397242 3399606 3405695 3414124 3418216 3422964 3431828 3434210 3454433 3454439 3462235 3462290
012306	PK229	0637692	14:00 - 16:00 T	3412644 3422289 3429566 3432796 3436206 3456313
011535	DAL119	3213249	19:00 - 21:00 MW	3249454 3431535
013175	PK243	3473277	12:00 - 14:00 TH	3249725 3404473 3415217 3419002 3454210 3462720
013185	PK349	0031619	12:00 - 14:00 F	3249725 3340797 3341634 3350812 3352040 3389674 3390102 3395942 3396837 3404732 3405144 3414298 3416750 3435922 3437781
012051	PK243	0030512	13:00 - 14:30 T	3250084 3329686 3340339 3358339 3366745 3397586 3442188 3443421 3459523 3462882
012104	PK100	1167884	18:00 - 19:30 TH	3250084 3258485 3337335 3339988 3340797 3344264 3352054 3380465 3404196 3418117 3418264 3421770 3423970 3425219 3431133 3432040 3432447 3435922 3436212 3437329 3437778 3438119 3438287 3438465 3438550 3439818 3440023 3443207 3450546 3452183 3453856 3454100 3458250 3458452 3458533 3458934 3460399 3460766 3462512 3462554 3462936
002362	PK243	1165566	13:00 - 14:30 MW	3330298 3374569 3416891 3425114 3436227 3438254 3438878 3441413 3456645 3458176
