Course	Room	Teacher	Time	Students
006023	PK338	0301909	9:00 - 10:00 MTWF	634162 699614 770198 771438 772218 781976 787430 789284 812628 814822 818384 826099 852192 904003 904347 904516 906618 906896 907155 911775 915589 948568 987600 988631 988990 991213 992186 992189 992796 993268 993790 998885 1001894 1003100 1003539 1003644 1004997 1005082 1006744 1013071 1017444 1017832 1017840 1018301 1018817 1018857 1019940 1020478 1021867 1023494 1024283 1025845 1027597 1028249 1029566 1032432 1032769 1032929 1036027 1036225 1037338 1038303 1040045 1045379 1049050 1053105 1054176 1055078 1055290 1055640 1056203 1056217 1056270 1056600 1056722 1056963 1056980 1057592 1058048 1058242 1064148 1064270 1064780 1065142 1065271 1065654 1065781 1066335 1067460 1067502 1067748 1068052 1068109 1073544 1076009 1076274 1077294 1077416 1078836 1078921 1079384 1079444 1080149 1081917 1081939 1081952 1082799 1082905 1082907 1083430 1083431 1083594
001162	PK180	1063511	9:00 - 10:00 MTWF	634284 680495 711336 785917 827786 831798 836898 976244 993551 1001905 1016793 1076246 1076922 1078819
007076	PK336	0031568	11:00 - 12:00 MWF	634284 769851 850690 860204 905351 907665 909693 999712
007127	PK25	0031573	19:00 - 22:00 W	634284 656863 671926 677533 739031 748627 751242 769686 781527 785917 787430 814822 818349 830141 830791 830911 831435 833511 836471 846811 848750 849243 851297 851302
002935	DAL204	1167899	18:00 - 19:00 T	656863 742089 801247 825743 828021 832718 834495 834603 865894 952443 991756 998815 1017412 1046086 1085324
003433	PK338	0031477	11:30 - 13:00 TTH	656863 742734 751788 756739 769943 781139 786698 788425 806520 806886 812300 813159 813277 823997 824299 825559 825743 826363 827786 829872 830700 833266 834472 836898 849022 852358 854138 854235 859319 859564 861816 867801 873190 879882 887398 889384 901868 903064 903338 904719 908461 909837 911218 911361 911598 914076 918195 919776 920248 947693 954240 958897 965925 965927 966414 967411 986094 989395 989401 989590 990668 993506 995269 998323 1003100 1005720 1007348 1007779 1007842 1009104 1035148 1037291 1055640 1065238 1067297 1081006 1170860
005248	PK336	1167853	14:00 - 16:00 F	656863 752318 783208 823997 852945 858181 865618 890945 918277 999833
007053	TH224	0088906	13:00 - 16:00 TH	656863 867494 901946 911802 981989 992223
008496	PK243	0031619	12:00 - 14:00 W	657857 809033 820055 830197 848562 852456 859719 907248
008779	PK180	0576472	14:00 - 16:00 T	657857 748627 772032 787509 794297 830886 833941 859564 902118 967042 976421 987243 1007458 1047318
001893	PK243	0898918	12:00 - 14:00 M	661924 773772 780528 804193 806886 814828 833031 833438 850564
007006	PK180	0031568	12:00 - 14:00 W	661924 831435 886158 906618 909693 963413 987600 1000990 1004968 1005427 1007882 1015256 1077416
001767	TAYF	0995161	10:00 - 11:00 MWF	671926 742734 768507 852994 854138 896979 980544 1019025
007124	TAYF	1075274	11:30 - 13:00 TTH	671926 739031 814822 818349 833188 852945 985094
007364	PK338	0162977	14:00 - 16:00 T	671926 711336 741632 769851 833266 853988 859409 867125 876307 888222 900240 901570 903449 910403 911361 913946 914076 915006 918519 919158 920237 920251 944831 945264 949279 963413 966414 981989 988245 988544 989401 991120 991229 999712 999833 1002047 1003128 1004324 1006444 1007799 1009104 1015275 1017339 1018271 1019006 1019212 1020695 1025533 1030369 1041140 1053105 1056910 1058058 1064270 1064385 1065781 1067297 1067377 1067502 1068371 1073544 1076783 1076854 1076923 1079268 1079993 1080792 1083080 1085324
008765	PK338	0431786	13:00 - 16:00 TH	671926 748713 786093 807767 809463 825616 831413 861690 871681 904680 909240 910884 911775 919283 944831 950942 956475 958984 959189 963528 966077 972633 980693 988100 991769 992744 998323 1000990 1001039 1002364 1003100 1009559 1009729 1013071 1015275 1017339 1018252 1019674 1020520 1032929 1036442 1041140 1044561 1049299 1055640 1056270 1056910 1057004 1064270 1065781 1068383 1076009 1076246 1076783 1080792 1081006 1084187 1084462
005206	TAYD	1051497	14:00 - 16:00 M	672478 802766 865618 918064
005286	PK229	1020104	11:30 - 13:00 TTH	672478 770814 789995 910884 963528
002562	PK338	1167856	19:00 - 21:30 M	677533 751495 772005 806520 825024 848750 849713 851302 854138 871309 896287 897034 897310 897931 899241 986688 986807 988544 990668 999689 1000355 1000750 1000895 1005199 1006105 1017412 1020083 1020520 1025623 1037291 1039943 1044157 1067251 1067748 1079366 1079771 1081917
007068	TAYF	0316015	14:00 - 16:00 M	677533 777510 814822 833188 836471 849243 905351 914509
005227	TAYD	0088906	8:00 - 9:00 M-F	680495 782876 890945 999195
007043	TH110	1167889	10:00 - 11:00 MWF	680495 751242 773276 785917 787430 833188 846811 850607 850690 851302 855859 859231 861816 887398 903229 903436 904719 905351 905954 907665 913946 918074 919776 920251 956475 965927 982172 984724 986688 1020695 1084909
001852	TAYF	0409956	14:00 - 16:00 F	699614 711460 786916 993929
001836	PK338	0898918	14:00 - 16:00 M	701809 772927 780450 789284 795445 828017 852940 854032 859719 861815 903917 904516 907063 908998 911218 911802 911936 912699 912781 915885 917334 919283 920095 945449 945809 954240 954830 958984 959200 960037 966077 966094 966299 970193 970262 972861 986094 987937 988271 988625 991668 992744 993506 999715 1001613 1002047 1003020 1004733 1006438 1006444 1007348 1010643 1013071 1019827 1029737 1029787 1045379 1049299 1056980 1064605 1066309 1066924 1076246 1076776 1078836 1079771 1082907 1084334 1088180
002160	PK338	0004950	19:00 - 21:00 T	701809 711460 786916 827963 848150 862049 899241 901688 903917 904506 906896 909942 912781 915652 917334 918009 919283 920095 945969 946010 951991 952783 954240 954641 958984 959189 960037 960084 966094 966299 972660 972861 988271 988625 992744 993506 993551 1002045 1002767 1003020 1004733 1005102 1008925 1016434 1016793 1084909 1088180
