Course	Room	Teacher	Time	Students
007403	PK25	0031611	14:00 - 15:00 MWF	1081394 1082986 1088236 1094452 1155700 3079005 3079887 3080943 3081234 3086240 3088047 3095337 3096808 3097075 3097192 3098224 3099375 3210877
006031	PK25	0213446	9:00 - 10:00 MWF	1082986 3080512 3087141 3088141 3094263 3094556 3103166 3105866 3114269 3126731 3149019 3185122 3188399 3191834 3192657 3193288 3193776 3204495 3204644 3205324 3214138 3216633 3216906 3217667 3227175 3228759 3248326 3248716 3248776 3251946 3259090 3306968 3307400 3309190 3309375 3315957 3316614 3316693 3316819 3322942 3330431 3330439 3332654
008484	TAYF	3410588	13:00 - 15:30 TH	1085421 1126437 1136656 1143180 3065488 3085391 3088010 3095396 3188882
009362	PK338	0125630	10:30 - 12:00 F	1085421 1143142 1161824 3062439 3065568 3069486 3073483 3086119 3088010 3179026 3233697 3256154 3319378 3322204 3330377
011842	PK338	0058557	19:00 - 21:30 M	3057399 3092012 3096229 3100385 3115992 3155201 3311445 3316653 3321871
004356	PK338	0847593	13:00 - 16:00 TH	1086904 3089763 3114776 3120788 3160008 3190685 3211393 3216554 3218908 3233850 3254053 3260308 3271107 3296990 3317234 3332580
011849	TAYF	0989327	19:00 - 22:00 T	1086904 1119061 1161808 3136630 3223740 3312114
004738	TH110	0004955	16:00 - 17:30 MW	1086942 1155110 3153713
003278	TH110	0492451	12:00 - 13:00 MWF	1088139 1088892 1094776
003026	PK25	0222805	19:00 - 21:00 T	1088236 1131814 1150630 1153904 1155839 3057461 3065568 3067352 3069894 3072895 3073034 3077931 3077935 3084117 3085394 3088071 3089384 3092179 3098276 3100415
005743	TH110	3392421	14:00 - 16:00 TH	1088574 3081400 3161390 3217372
011027	TH110	3194739	12:00 - 14:00 T	1088574 3079829 3121966
002163	PK338	3393271	13:00 - 16:00 TTH	1090070 1162725 3076209 3078071 3078822 3085643 3091305 3092408 3098983 3315084
002166	PK338	0428815	13:00 - 14:30 TTH	3084853 3088141 3088969 3183942 3193776
011827	PK338	3393271	10:00 - 11:30 TTH	1090070 1162725 3062860 3076209 3078071 3078822 3085643 3088141 3091305 3092408 3183942 3315084
008501	TAYF	0031553	19:00 - 21:00 T	1090521 1136656 1138000 1143180 3068998 3216670
012105	TH110	3410588	13:00 - 16:00 M	1090521 3065312 3068998 3095254
004854	PK180	0030512	12:00 - 14:00 TH	1090632
004882	PK180	0031489	16:00 - 19:00 TH	1090632
006868	TH110	3402332	14:00 - 16:00 T	1092551 1153307 3072284 3074091 3095021
011840	PK180	0402773	14:00 - 16:00 TH	1092551
006060	TH110	0031384	11:00 - 12:00 MWF	
007391	PK338	0031631	16:00 - 17:30 TTH	1092959 1141766 3065779 3067156 3070045 3078150 3079120 3080512 3093411 3098224 3210877
009845	PK180	0316015	11:00 - 12:00 MWF	1093321
002386	TAYF	3208421	8:30 - 10:00 TTH	1093758 3065591 3066114 3066736 3088147 3125808 3322942 3331618
002464	TH110	3208421	13:00 - 16:00 W	1093758 3094744 3212293 3333675
002469	TAYF	0031489	10:00 - 11:30 TTH	1093758 3061194 3082314 3089769 3095460
002174	TAYF	0004950	14:00 - 15:30 F	1093828 1109276 1126780 3061134 3062828 3070184 3084853
004885	TH110	0672202	19:00 - 21:00 W	1093828 3088433 3179110
007106	TAYF	3310794	14:00 - 16:30 TH	1094952 1163131 3081074 3085612 3094575
012104	PK25	1167884	19:00 - 21:30 M	1095145 3065560 3078934 3080142 3091169 3114776 3126602 3209232 3209949 3211128 3211542 3215601 3215879 3219920 3227754 3254053 3296990 3311808 3322236 3322740
001546	PK25	0031756	10:00 - 12:00 W	1096573 1159860 3061134 3062766 3065722 3066589 3071792 3087809 3110627 3118178 3126731 3193288 3211007 3213727 3216601 3217778 3219719 3249531 3331578 3331776 3332761
001552	TAYF	0129398	18:30 - 21:15 T	1096573 3069486 3071792 3093319 3099184 3331578
001837	PK25	0409956	13:00 - 16:00 TH	1096573 1112411 1161804 1162443 3084853 3085421 3086240 3089542 3091221 3091370 3091870 3092781 3098317 3106403 3114853 3115992 3126930 3142378 3152667 3183942 3185122 3185376 3189051 3193996 3194683 3204279 3205337 3209873 3210000 3210074 3211727 3214617 3215666 3217313 3219639 3221785 3232822 3250904 3260264 3261847 3262890 3265154 3276024 3304005 3304359 3307517 3309190 3315059 3315613 3315934 3321871 3322149 3322942 3323189 3323692 3323699 3331473 3331474 3331578 3331618
006045	TAYF	0431634	19:00 - 22:00 M	1096920 3078822 3087527 3089763 3091221 3092532 3204306
001165	PK338	0408816	8:00 - 9:00 M-F	1098264 1124340 1155700 3094527 3094738 3106403 3221143 3306703 3322149 3323644
003274	PK338	3407606	13:30 - 16:00 W	1104323 1114293 1143142 3070887 3072284 3081988 3085846 3088969 3090375 3097709 3217195 3310852
010960	TAYF	3092941	13:00 - 14:00 MWF	1107899 1158383 1162892 3063303 3099676 3121199 3145695
011208	PK180	3208554	14:00 - 16:00 T	
011865	PK180	3400077	13:00 - 15:30 M	1109742
011962	PK338	0492451	19:30 - 21:00 MW	1114293 1138000 1162792 3067133 3094263 3097075 3216244 3316273
003482	TAYF	3320456	9:00 - 10:00 M-F	1115327 1154715 3073216 3100385 3112329
002995	TH110	0375562	13:00 - 15:30 M	1120982 3191198 3209843 3248776 3308878
005723	PK25	0984701	10:00 - 11:00 MWF	1124024 3064819 3092244 3092532 3114269 3114872 3118178 3194474 3209936 3211542 3214178 3219786 3227754 3228428 3231826 3252374 3252673 3268127 3306761 3311808 3314945 3316711 3321787 3322715 3329744 3330273 3331496 3331582 3389664
008799	TAYF	0031572	13:00 - 15:30 T	1126437 3066114 3077926 3161390 3189715 3191198 3204830 3212165 3332411
010966	PK180	0775640	14:00 - 16:00 W	1130377 3089384
011831	TH110	1168460	19:00 - 21:30 M	1133031 3085002 3089763 3153713
004275	PK25	0031577	11:30 - 13:00 MW	1134634 3081431 3094744 3097521 3113753 3152572 3204688 3209294 3214129 3215889 3217785 3224239 3252312 3258543 3304197 3332411
001896	TH110	0409956	10:00 - 12:00 W	1136145 3073017 3104489
007374	PK25	3410298	13:00 - 16:00 M	1136145 1155700 1162423 3057399 3070045 3079005 3079120 3079887 3080546 3080943 3087757 3096808 3097009 3150738 3177388 3211384 3215635 3217195 3239030 3264020 3331474
007923	TH110	0031539	13:00 - 14:00 T	1138792 1161808 3098380
001847	TAYF	0814748	16:00 - 17:30 TTH	1143121 3068181 3084494 3087533 3145520 3185620 3315934
011830	PK180	1168460	11:30 - 13:00 TTH	1143387 3188402
008764	PK25	0899465	13:00 - 15:30 TH	1149928 3066589 3091747 3094738 3095765 3158474 3173096 3191340 3193987 3209872 3209873 3211593 3215879 3216601 3219685 3222944 3223593 3226387 3232650 3233697 3249841 3256154 3261685 3261754 3261847 3265450 3303949 3304008 3304941 3306692 3306703 3306968 3312113 3315059 3315767 3315789 3316281 3316653 3319376 3322663 3322740 3322942 3323699 3329757 3332518 3333007 3333635
008421	PK25	0132890	13:00 - 14:30 TTH	3063303 3066423 3069758 3078258 3081234 3081988 3089115 3089542 3095254 3098243 3163183 3191876 3194888 3208714 3210876 3212008 3213402 3215249 3215784 3216244 3216906 3217434 3217439 3218034 3275971 3316273 3322151 3329172 3333219 3333459
001881	TH110	0056992	13:00 - 16:00 T	1151485 1155748 3064906 3065779
008821	TAYF	0031572	12:00 - 16:00 MF	1152580 3066124 3069352 3332411
010847	TAYF	1168489	10:00 - 11:00 M-F	1152580 1161763 1162989 3068167 3077926 3077943 3090375
001861	TH110	0056992	10:00 - 11:30 MW	1154430 1160418 3075104 3089580
001429	TAYF	0030512	13:00 - 15:00 TH	1155110 3092244 3093298 3120788 3213921 3309285
002562	PK25	3393847	13:00 - 14:00 T	1155813 3070922 3080405 3081179 3084075 3084353 3095391 3110756 3125873 3126772 3135241 3152623 3205208 3215769 3227145 3256706 3297368 3311452 3316711 3322141 3322187
001860	TH110	0123161	13:30 - 16:00 W	1156282 3086119 3091370 3092091
010949	TH110	0897399	10:00 - 12:00 M	1156612 3081410 3152788
001152	PK25	0406445	11:30 - 13:00 TTH	1157995 3068181 3080943 3081763 3091747 3097082 3098240 3098317 3111037 3112040 3114701 3114872 3125322 3126602 3126639 3138631 3155060 3209873 3211396 3211542 3212787 3215601 3217195 3217615 3219685 3223468 3223593 3228759 3231914 3232650 3248478 3250904 3264020 3265450 3273481 3275971 3293645 3295766 3297368 3304324 3304357 3305222 3306692 3307002 3311445 3315776 3315934 3315957 3316281 3316906 3319376 3322107 3322939 3322949 3323692 3329187 3329671 3329836 3331496 3331638
