Course	Room	Teacher	Time	Students
006023	PK338	0301909	12:00 - 14:00 TH	1010741 1044561 1095814 1100338 1101031 1136830 1149565 1163326 1163417 1169386 1170001 1170021 1170848 3065039 3070536 3072890 3075759 3075829 3076489 3077623 3087347 3087433 3094033 3095725 3100678 3100824 3101841 3104067 3104899 3105895 3106525 3106762 3107001 3107323 3107589 3107993 3108046 3112067 3112448 3113444 3113981 3118205 3125668 3129160 3130435 3133451 3134309 3149956 3158316 3158421 3160150 3160245 3163273 3182934 3184743 3192700 3192954 3197293 3197712 3198788 3199401 3199412 3200235 3200739 3200866 3201354 3201574 3201900 3202451 3205483 3211857 3212902 3213032 3217578 3217605 3219305 3220795 3220990 3221305 3221418 3221716 3222819 3223244 3223822 3224418 3224484 3224891 3225017
011328	PK10	1051497	13:00 - 14:00 MWF	1010741
001185	PK336	0123161	14:00 - 16:00 T	1011104 1059677 1088882 1115477 1129814 1140609 1160614 3072293 3086747 3098796 3105612
007070	TAYD	3195964	13:30 - 16:00 TH	1013071 1044561 1056203 1056738 1056815 1056970 1059677 1064148 1067382 1077257 3106525
002569	EHII	0564741	13:00 - 15:30 T	1017339 1142227 1171297 3076211 3077471 3105046
002162	PK349	0168378	9:00 - 10:00 MWF	1017444 1059572 1068371 1076009 1079366 1101406 1116854 1119989 1134358 1158007 3064940 3068712 3070406 3070438 3078073 3093770 3099165 3107980
002182	EHII	0428815	13:00 - 15:30 TH	1017444 1038671 1068371 1076009 1079366
001843	TH110	3092564	12:00 - 14:00 TH	1017492 1017832 1067460 1067933 1068549 1076238 1082315 3073357 3073525 3076576 3091695 3092431 3095625 3098796 3099448 3104489
005180	DAL204	0056990	11:00 - 12:00 MWF	1017492 1027597 1041140 1076274 1078921 1098099 1141220 1165573 1170370 3072397 3075371 3076618 3095009 3103445 3106074 3110771 3197293 3198211 3198263 3205483 3217421
006848	PK180	0750235	13:00 - 15:30 TH	1076877 3098799 3153272 3176913 3225121
011303	TH224	3194193	13:30 - 16:00 TH	1018174 1042335 1058421 1080398 1084462 1095349 1126639 1157688
007365	PK338	0031522	13:30 - 16:00 TH	1018183 1021867 1037291 1056857 1083594 1100625 1163326 1163391 1163897 1169382 1170479 3080612 3085644 3088090 3090066 3090266 3092880 3095050 3095335 3095630 3097347 3099448 3100182 3100989 3101841 3104653 3104660 3104770 3107254 3109485 3112448 3112870 3129360 3133386 3134309 3144208 3149956 3156597 3173458 3198356 3198769 3202451 3202466 3203637 3211731 3219743 3220362 3220795 3222659 3223591 3224418 3224484 3224986 3224993 3225182 3225612 3227006
011323	PK10	3198619	12:00 - 14:00 TH	1018183
004885	GOB	0672202	12:00 - 14:00 TH	1018271 1056217 1064385 1084462 3069337 3092969
011302	CARP25	3194193	11:00 - 12:00 MWF	1018271 1056217 3090362
005161	EHLEC	0031582	16:00 - 18:00 TH	1018301 1025379 1044157 3076022
001181	TAYE	0031471	13:30 - 16:00 TH	1018817 1018857 1055078 1058058 1065781 1077003 1101350 1137955 3073146 3200015
001757	EHLEC	0254474	19:00 - 21:30 T	1019006 3074936 3097903 3102974
004065	TH224	3244352	16:00 - 18:00 TH	1019006 1041981 1078896 1078921 1081952 1085106 1143639 3076896 3107658
005722	DAL204	0984701	13:30 - 16:00 TH	1019025 1058223 1078198 1088636 3087493 3098747 3105170 3106068 3126626 3127208 3128188 3134461 3153272 3153273 3160884 3168968 3211857 3212786 3213069 3217527 3218584 3218974 3220980 3224773 3224949 3225713
011304	TH110	3092941	11:00 - 12:00 MWF	1019212 1053370 1067241 1079444 1084363 1085061 1088972 1096113 1122905 1146215 1165961 1169331 3069991 3074289 3077033 3089824 3091931 3095387 3103826 3107963
008485	EHII	0031553	13:30 - 16:00 TH	1020150 1050781 1064270 1082799 1098099 1144234
008488	EHII	0031553	16:00 - 18:00 TH	1020150 1050781 1064270 1082799 1098099 1144234
