Course	Room	Teacher	Time	Students
007007	PK278	0028980	9:30 - 12:00 MW	3342969 3375544 3416640 3430953 3431260 3432622 3433275 3439328 3441413 3452988 3455297 3458469 3460073 3463919 3464638 3474207 3480714 3481031 3481607 3481690 3482263 3482264 3483171 3483385
007395	DAL300	0902313	8:30 - 10:30 TTH	3342969 3426020 3430142 3432027 3437146 3441894 3459032 3462235 3483560
013924	PK20	3555097	14:30 - 16:00 TTH	3380697 3389674 3390102 3439917
005870	PK20	3212821	18:30 - 20:30 MW	3343577 3358768
013713	PK338	3474098	13:00 - 16:00 T	3343615 3357367
007403	DAL300	0031611	13:30 - 14:30 W	3344151 3396312 3413014 3415852 3421500 3440116 3455981 3463882 3464279
004384	PK20	0138190	16:00 - 17:30 MW	3344218 3422146 3441166 3460569
004391	PK20	0847593	13:00 - 15:30 T	3344218 3482588
004872	PK100	0348369	13:00 - 16:00 W	3344264 3402556 3417075 3426735 3439528 3439701 3482588
013290	DAL300	3475527	14:00 - 16:00 M	3344264 3413022 3415627 3438119
004276	PK278	1165566	11:30 - 13:00 MW	3344941 3430786 3443453 3446353 3451168 3451557 3454182 3455046 3456053 3459635 3460235 3466014 3468070 3468504 3469520 3477580 3478050 3479355 3480401 3480710 3480734 3481202 3482144 3483241 3483278 3483925 3484750 3484763 3484894 3485054 3485361 3486182 3486787 3487093 3487505 3576319 3576326 3576336 3576395 3576444 3576485 3576494 3576499 3576529 3576558
005725	PK278	3392421	19:30 - 21:00 T	3347973 3397265 3420380 3426638 3443283 3456210 3459523 3461962 3477580 3484314
007106	PK20	3447549	18:30 - 21:30 W	3350670 3397807 3439624 3440024
001552	PK338	0129398	10:00 - 11:30 TTH	3351809
010977	PK338	0216539	12:00 - 14:00 M	3351895
004809	DAL300	3475527	13:00 - 14:00 TH	3352040 3404204 3455294 3456016 3478309 3484272 3486777
013286	PK100	3318436	10:00 - 11:00 M	3358378 3415766 3429732 3438465 3440454
007377	DAL300	0031522	10:00 - 11:30 TTH	3352269 3365419 3396377 3416640 3441894 3455981 3460569 3460820 3463936 3465181 3476930 3478964 3480217 3484243 3487621
007006	PK100	3195964	13:30 - 16:00 W	3352660 3396837 3411629 3443092 3465588 3478691 3481562 3482198 3483996 3486187 3487261
007128	PK338	0028980	12:00 - 14:00 F	3352660 3405695 3411136
006509	DAL300	3451414	8:00 - 10:00 TWTHF	3352904 3372100 3377851 3396837 3409210 3413521 3462116 3463524 3483085 3486382 3576374
012227	PK20	3447549	10:00 - 11:00 MWF	3353145 3426244 3430401 3459613 3460371 3461882 3483084
009240	PK20	0138190	11:30 - 13:00 TTH	3353511 3414238 3414395 3452874 3480937
001837	PK278	0409956	19:00 - 22:00 T	3405422 3417370 3427674 3433686 3434130 3435313 3437534 3438669 3446832 3447681 3448314 3448687 3455719 3457988 3458295 3461197 3462270 3462292 3462293 3462639 3463071 3463526 3463993 3464327 3464379 3465036 3467093 3474620 3475573 3475933 3476797 3477014 3479804 3480217 3480668 3480732 3481031 3481221 3481690 3481702 3482018 3482264 3482739 3483298 3483385 3483587 3484619 3485169 3485290 3485548 3485549 3485550 3486389 3486569 3486571 3486617 3486852 3487034 3487055 3487266
007378	PK278	0162977	13:00 - 16:00 TH	3354445 3396377 3397709 3405248 3415852 3416640 3417042 3418120 3420434 3437240 3438443 3440454 3442335 3444536 3447681 3453262 3454210 3458988 3460820 3462235 3463602 3463882 3467384 3467452 3480939 3481702 3481813 3484816 3487621 3576422
002433	PK100	0697660	14:00 - 15:00 MWF	3354609 3355412 3424594 3431651 3432796 3438020 3458122
003539	DAL300	3443571	10:00 - 11:00 M	3358228 3374470 3374569 3406406 3412755 3421153 3426654 3435183 3435397 3455220 3458121 3459645 3475445 3487243
013998	DAL300	0987494	10:00 - 12:00 TTH	3357367 3411158 3411159 3414068 3418106 3418120 3439283 3453262 3455093 3462235
